SECTION NAF26;LIBELLE NAF26;DIVISION NAF 88;LIBELLE NAF 88;GROUPE NAF 261;LIBELLE NAF 261;CLASSE NAF575;LIBELLE NAF575;CATEGORIE  NAF1342;LIBELLE NAF1342;SOUS-CATEGORIE NAF3142;LIBELLE NAF3142;comprend;CODE PACIFICA 1;CODE PACIFICA 2;CODE PACIFICA 3;LIBELE PACIFICA 1;LIBELLE PACIFICA 2;LIBELLE PACIFICA 3;ACTIVITE ELIGIBLE;CODE ASSIMILATION;LIBELLE ASSIMILATION;RDV;AVIS ASSURPRO;MOTS CLES ACTIVITE;COMMENTAIRES;RATTACHEMENT NAFA (O / N);Ne comprend pas
N;Services administratifs et d'assistance;77;Location et location-bail;77.3;Location et location-bail d'autres machines, équipements et biens;77.39;Location et location-bail d'autres machines, équipements et biens n.c.a.;77.39.1;Location et location-bail d'autres machines, équipements et biens n.c.a.;77.39.19;Location et location-bail d'autres machines, équipements et biens n.c.a., sans opérateur;. machines à sous;;;;;;;N;;;N;N;;;N;"services de location et location-bail de machines et équipements pour la construction et le génie civil, sans opérateur (77.32.10) ; - services de location et location-bail d'équipements de bureau, de machines et de meubles, sans opérateur (77.33.11) ; - services de location et location-bail d'ordinateurs, sans opérateur (77.33.12)"
N;Services administratifs et d'assistance;77;Location et location-bail;77.3;Location et location-bail d'autres machines, équipements et biens;77.39;Location et location-bail d'autres machines, équipements et biens n.c.a.;77.39.1;Location et location-bail d'autres machines, équipements et biens n.c.a.;77.39.19;Location et location-bail d'autres machines, équipements et biens n.c.a., sans opérateur;. matériel d'exposition;;;;;;;N;;;N;N;;;N;"services de location et location-bail de machines et équipements pour la construction et le génie civil, sans opérateur (77.32.10) ; - services de location et location-bail d'équipements de bureau, de machines et de meubles, sans opérateur (77.33.11) ; - services de location et location-bail d'ordinateurs, sans opérateur (77.33.12)"
N;Services administratifs et d'assistance;77;Location et location-bail;77.3;Location et location-bail d'autres machines, équipements et biens;77.39;Location et location-bail d'autres machines, équipements et biens n.c.a.;77.39.1;Location et location-bail d'autres machines, équipements et biens n.c.a.;77.39.19;Location et location-bail d'autres machines, équipements et biens n.c.a., sans opérateur;. équipement pour la production cinématographique;;;;;;;N;;;N;N;;;N;"services de location et location-bail de machines et équipements pour la construction et le génie civil, sans opérateur (77.32.10) ; - services de location et location-bail d'équipements de bureau, de machines et de meubles, sans opérateur (77.33.11) ; - services de location et location-bail d'ordinateurs, sans opérateur (77.33.12)"
N;Services administratifs et d'assistance;77;Location et location-bail;77.3;Location et location-bail d'autres machines, équipements et biens;77.39;Location et location-bail d'autres machines, équipements et biens n.c.a.;77.39.1;Location et location-bail d'autres machines, équipements et biens n.c.a.;77.39.19;Location et location-bail d'autres machines, équipements et biens n.c.a., sans opérateur;- services de location de conteneurs pour le logement ou le bureau;;;;;;;N;;;N;N;;;N;"services de location et location-bail de machines et équipements pour la construction et le génie civil, sans opérateur (77.32.10) ; - services de location et location-bail d'équipements de bureau, de machines et de meubles, sans opérateur (77.33.11) ; - services de location et location-bail d'ordinateurs, sans opérateur (77.33.12)"
N;Services administratifs et d'assistance;77;Location et location-bail;77.3;Location et location-bail d'autres machines, équipements et biens;77.39;Location et location-bail d'autres machines, équipements et biens n.c.a.;77.39.1;Location et location-bail d'autres machines, équipements et biens n.c.a.;77.39.19;Location et location-bail d'autres machines, équipements et biens n.c.a., sans opérateur;- services de location d'animaux (par exemple : troupeaux, chevaux de course);;;;;;;N;;;N;N;;;N;"services de location et location-bail de machines et équipements pour la construction et le génie civil, sans opérateur (77.32.10) ; - services de location et location-bail d'équipements de bureau, de machines et de meubles, sans opérateur (77.33.11) ; - services de location et location-bail d'ordinateurs, sans opérateur (77.33.12)"
N;Services administratifs et d'assistance;77;Location et location-bail;77.3;Location et location-bail d'autres machines, équipements et biens;77.39;Location et location-bail d'autres machines, équipements et biens n.c.a.;77.39.1;Location et location-bail d'autres machines, équipements et biens n.c.a.;77.39.19;Location et location-bail d'autres machines, équipements et biens n.c.a., sans opérateur;- services de location de palettes;;;;;;;N;;;N;N;;;N;"services de location et location-bail de machines et équipements pour la construction et le génie civil, sans opérateur (77.32.10) ; - services de location et location-bail d'équipements de bureau, de machines et de meubles, sans opérateur (77.33.11) ; - services de location et location-bail d'ordinateurs, sans opérateur (77.33.12)"
N;Services administratifs et d'assistance;77;Location et location-bail;77.3;Location et location-bail d'autres machines, équipements et biens;77.39;Location et location-bail d'autres machines, équipements et biens n.c.a.;77.39.1;Location et location-bail d'autres machines, équipements et biens n.c.a.;77.39.19;Location et location-bail d'autres machines, équipements et biens n.c.a., sans opérateur;. équipements professionnels et scientifiques de mesure et de contrôle;;;;;;;N;;;N;N;;;N;"services de location et location-bail de machines et équipements pour la construction et le génie civil, sans opérateur (77.32.10) ; - services de location et location-bail d'équipements de bureau, de machines et de meubles, sans opérateur (77.33.11) ; - services de location et location-bail d'ordinateurs, sans opérateur (77.33.12)"
N;Services administratifs et d'assistance;77;Location et location-bail;77.3;Location et location-bail d'autres machines, équipements et biens;77.39;Location et location-bail d'autres machines, équipements et biens n.c.a.;77.39.1;Location et location-bail d'autres machines, équipements et biens n.c.a.;77.39.19;Location et location-bail d'autres machines, équipements et biens n.c.a., sans opérateur;. autres machines et matériels à usage commercial et industriel;;;;;;;N;;;N;N;;;N;"services de location et location-bail de machines et équipements pour la construction et le génie civil, sans opérateur (77.32.10) ; - services de location et location-bail d'équipements de bureau, de machines et de meubles, sans opérateur (77.33.11) ; - services de location et location-bail d'ordinateurs, sans opérateur (77.33.12)"
N;Services administratifs et d'assistance;77;Location et location-bail;77.4;Services de licence pour l'utilisation de produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur;77.40;Services de licence pour l'utilisation de produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur;77.40.1;Services de licence pour l'utilisation de produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur;77.40.11;Services de licence pour l'utilisation de produits de la recherche et développement;- services de licence pour l'utilisation des résultats d'activités de recherche et développement, c'est-à-dire les inventions, telles que les constitutions de matière, processus, mécanismes, circuits et appareils électriques et électroniques, formulations pharmaceutiques et nouvelles variétés de matières vivantes produites artificiellement;;;;;;;N;;;N;N;;;N;- services de licence pour des œuvres protégées par le droit d'auteur (livres, films, musique, logiciels, jeux électroniques) (58, 59)
N;Services administratifs et d'assistance;77;Location et location-bail;77.4;Services de licence pour l'utilisation de produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur;77.40;Services de licence pour l'utilisation de produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur;77.40.1;Services de licence pour l'utilisation de produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur;77.40.11;Services de licence pour l'utilisation de produits de la recherche et développement;- services de licence permettant, accordant ou autorisant de toute autre manière l'utilisation de produits de la propriété intellectuelle et similaires.;;;;;;;N;;;N;N;;;N;- services de licence pour des œuvres protégées par le droit d'auteur (livres, films, musique, logiciels, jeux électroniques) (58, 59)
N;Services administratifs et d'assistance;77;Location et location-bail;77.4;Services de licence pour l'utilisation de produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur;77.40;Services de licence pour l'utilisation de produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur;77.40.1;Services de licence pour l'utilisation de produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur;77.40.12;Services de licence pour l'utilisation de marques déposées et franchises;- services de licence pour l'utilisation de marques déposées et l'exploitation de franchises concernant d'autres actifs non produits;;;;;;;N;;;N;N;;;N;- services juridiques, de rédaction et de certification concernant les produits de la propriété intellectuelle (69.10.15)
N;Services administratifs et d'assistance;77;Location et location-bail;77.4;Services de licence pour l'utilisation de produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur;77.40;Services de licence pour l'utilisation de produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur;77.40.1;Services de licence pour l'utilisation de produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur;77.40.12;Services de licence pour l'utilisation de marques déposées et franchises;Celle ci couvre les droits d'exploiter ces produits, par exemple d'en donner la licence à des tiers, d'utiliser des modèles brevetés dans des processus de production pour fabriquer de nouveaux produits, etc.;;;;;;;N;;;N;N;;;N;- services juridiques, de rédaction et de certification concernant les produits de la propriété intellectuelle (69.10.15)
N;Services administratifs et d'assistance;77;Location et location-bail;77.4;Services de licence pour l'utilisation de produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur;77.40;Services de licence pour l'utilisation de produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur;77.40.1;Services de licence pour l'utilisation de produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur;77.40.13;Services de licence pour l'utilisation de services d'exploration et d'évaluation minérales;- services de licence pour l'utilisation d'informations d'exploration et d'évaluation minérales, telles que la prospection de pétrole, de gaz naturel et de gisements non pétroliers;;;;;;;N;;;N;N;;;N;
N;Services administratifs et d'assistance;77;Location et location-bail;77.4;Services de licence pour l'utilisation de produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur;77.40;Services de licence pour l'utilisation de produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur;77.40.1;Services de licence pour l'utilisation de produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur;77.40.13;Services de licence pour l'utilisation de services d'exploration et d'évaluation minérales;Les licences d'utilisateur final limitées qui sont vendues avec un produit (logiciel standard, livre, etc.) ne sont pas incluses ici.;;;;;;;N;;;N;N;;;N;
N;Services administratifs et d'assistance;77;Location et location-bail;77.4;Services de licence pour l'utilisation de produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur;77.40;Services de licence pour l'utilisation de produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur;77.40.1;Services de licence pour l'utilisation de produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur;77.40.13;Services de licence pour l'utilisation de services d'exploration et d'évaluation minérales;;;;;;;;N;;;N;N;;;N;
N;Services administratifs et d'assistance;77;Location et location-bail;77.4;Services de licence pour l'utilisation de produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur;77.40;Services de licence pour l'utilisation de produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur;77.40.1;Services de licence pour l'utilisation de produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur;77.40.19;Services de licence pour l'utilisation d'autres produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur;- services de licence pour l'utilisation d'autres types de produits de la propriété intellectuelle, tels que les plans architecturaux et d'ingénierie, les modèles industriels, etc.;;;;;;;N;;;N;N;;;N;"services de licence pour l'utilisation de compilations de faits/informations (bases de données) (58.12.30) ; - services de gestion des droits d'auteur et de leurs recettes, à l'exclusion des droits cinématographiques et artistiques (74.90.20)"
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.1;Services des agences de placement de main-d'œuvre;78.10;Services des agences de placement de main-d'œuvre;78.10.1;Services des agences de placement de main-d'œuvre;78.10.11;Services de recrutement de cadres;- services de recherche et de recrutement spécialisés se limitant au pourvoi de postes de cadres supérieurs et dirigeants et d'experts, selon le cahier des charges du client. Sont inclus les services suivants :;;;;;;;A;SER14;Travail temporaire;O;O;;Absence de Responsabilité Civile Professionnelle dans le contrat MP PACIFICA pour cette activité.;N;
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.1;Services des agences de placement de main-d'œuvre;78.10;Services des agences de placement de main-d'œuvre;78.10.1;Services des agences de placement de main-d'œuvre;78.10.11;Services de recrutement de cadres;- réalisation d'entretiens approfondis avec l'équipe de direction de l'organisation cliente;;;;;;;A;SER14;Travail temporaire;O;O;;Absence de Responsabilité Civile Professionnelle dans le contrat MP PACIFICA pour cette activité.;N;
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.1;Services des agences de placement de main-d'œuvre;78.10;Services des agences de placement de main-d'œuvre;78.10.1;Services des agences de placement de main-d'œuvre;78.10.11;Services de recrutement de cadres;- élaboration de profils de postes, recherche et publicité en vue de repérer les candidats potentiels;;;;;;;A;SER14;Travail temporaire;O;O;;Absence de Responsabilité Civile Professionnelle dans le contrat MP PACIFICA pour cette activité.;N;
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.1;Services des agences de placement de main-d'œuvre;78.10;Services des agences de placement de main-d'œuvre;78.10.1;Services des agences de placement de main-d'œuvre;78.10.11;Services de recrutement de cadres;- présélection des candidats possibles, préparation, présentation et examen, avec le client, d'une liste confidentielle de postulants hautement qualifiés;;;;;;;A;SER14;Travail temporaire;O;O;;Absence de Responsabilité Civile Professionnelle dans le contrat MP PACIFICA pour cette activité.;N;
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.1;Services des agences de placement de main-d'œuvre;78.10;Services des agences de placement de main-d'œuvre;78.10.1;Services des agences de placement de main-d'œuvre;78.10.11;Services de recrutement de cadres;- services de recherche de cadres en ligne;;;;;;;A;SER14;Travail temporaire;O;O;;Absence de Responsabilité Civile Professionnelle dans le contrat MP PACIFICA pour cette activité.;N;
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.1;Services des agences de placement de main-d'œuvre;78.10;Services des agences de placement de main-d'œuvre;78.10.1;Services des agences de placement de main-d'œuvre;78.10.11;Services de recrutement de cadres;- mise au point des modalités d'entretien, négociation de la rémunération et suivi post-embauche;;;;;;;A;SER14;Travail temporaire;O;O;;Absence de Responsabilité Civile Professionnelle dans le contrat MP PACIFICA pour cette activité.;N;
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.1;Services des agences de placement de main-d'œuvre;78.10;Services des agences de placement de main-d'œuvre;78.10.1;Services des agences de placement de main-d'œuvre;78.10.11;Services de recrutement de cadres;- recrutement par approche directe. L'employeur potentiel/client décide du candidat à embaucher. Les frais pour les services sont facturés, que le candidat soit embauché ou non;;;;;;;A;SER14;Travail temporaire;O;O;;Absence de Responsabilité Civile Professionnelle dans le contrat MP PACIFICA pour cette activité.;N;
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.1;Services des agences de placement de main-d'œuvre;78.10;Services des agences de placement de main-d'œuvre;78.10.1;Services des agences de placement de main-d'œuvre;78.10.12;Services de placement permanent, à l'exclusion du recrutement de cadres;- test, entretien, vérification des références, évaluation et conseil de salariés potentiels;;;;;;;A;SER14;Travail temporaire;O;O;;Absence de Responsabilité Civile Professionnelle dans le contrat MP PACIFICA pour cette activité.;N;- services des imprésarios et des agents ou agences similaires (74.90.20)
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.1;Services des agences de placement de main-d'œuvre;78.10;Services des agences de placement de main-d'œuvre;78.10.1;Services des agences de placement de main-d'œuvre;78.10.12;Services de placement permanent, à l'exclusion du recrutement de cadres;- recrutement, sélection et présentation de candidats au client en vue d'occuper des postes sur une base permanente (à durée indéterminée);;;;;;;A;SER14;Travail temporaire;O;O;;Absence de Responsabilité Civile Professionnelle dans le contrat MP PACIFICA pour cette activité.;N;- services des imprésarios et des agents ou agences similaires (74.90.20)
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.1;Services des agences de placement de main-d'œuvre;78.10;Services des agences de placement de main-d'œuvre;78.10.1;Services des agences de placement de main-d'œuvre;78.10.12;Services de placement permanent, à l'exclusion du recrutement de cadres;Ces services peuvent être fournis à l'employeur potentiel ou au futur employé. Le candidat est sélectionné et embauché par l'employeur potentiel. L'entreprise de placement est payée sur une base conditionnelle, c'est-à-dire uniquement en cas de placement réussi d'un candidat. Cette sous-catégorie inclut les services de placement permanent pour un vaste éventail de professions, allant des salariés des catégories inférieures aux salariés chargés des tâches de gestion, y compris les cadres, à l'exception de ceux recrutés par des cabinets de recrutement de cadres, ainsi que pour des emplois nationaux ou internationaux.;;;;;;;A;SER14;Travail temporaire;O;O;;Absence de Responsabilité Civile Professionnelle dans le contrat MP PACIFICA pour cette activité.;N;- services des imprésarios et des agents ou agences similaires (74.90.20)
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.1;Services des agences de placement de main-d'œuvre;78.10;Services des agences de placement de main-d'œuvre;78.10.1;Services des agences de placement de main-d'œuvre;78.10.12;Services de placement permanent, à l'exclusion du recrutement de cadres;- mise au point des modalités d'entretien, négociation de la rémunération et suivi post-embauche;;;;;;;A;SER14;Travail temporaire;O;O;;Absence de Responsabilité Civile Professionnelle dans le contrat MP PACIFICA pour cette activité.;N;- services des imprésarios et des agents ou agences similaires (74.90.20)
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.1;Services des agences de placement de main-d'œuvre;78.10;Services des agences de placement de main-d'œuvre;78.10.1;Services des agences de placement de main-d'œuvre;78.10.12;Services de placement permanent, à l'exclusion du recrutement de cadres;- services des agences de placement permanent en ligne;;;;;;;A;SER14;Travail temporaire;O;O;;Absence de Responsabilité Civile Professionnelle dans le contrat MP PACIFICA pour cette activité.;N;- services des imprésarios et des agents ou agences similaires (74.90.20)
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.1;Services des agences de placement de main-d'œuvre;78.10;Services des agences de placement de main-d'œuvre;78.10.1;Services des agences de placement de main-d'œuvre;78.10.12;Services de placement permanent, à l'exclusion du recrutement de cadres;- recrutement par approche directe. L'employeur potentiel/client décide du candidat à embaucher. Les frais pour les services sont facturés, que le candidat soit embauché ou non;;;;;;;A;SER14;Travail temporaire;O;O;;Absence de Responsabilité Civile Professionnelle dans le contrat MP PACIFICA pour cette activité.;N;- services des imprésarios et des agents ou agences similaires (74.90.20)
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.1;Services des agences de placement de main-d'œuvre;78.10;Services des agences de placement de main-d'œuvre;78.10.1;Services des agences de placement de main-d'œuvre;78.10.12;Services de placement permanent, à l'exclusion du recrutement de cadres;- services des agences et bureaux de sélection d'acteurs et de figurants, telles que les agences de distribution de rôles;;;;;;;A;SER14;Travail temporaire;O;O;;Absence de Responsabilité Civile Professionnelle dans le contrat MP PACIFICA pour cette activité.;N;- services des imprésarios et des agents ou agences similaires (74.90.20)
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.2;Services des agences de travail temporaire;78.20;Services des agences de travail temporaire;78.20.1;Services des agences de travail temporaire;78.20.11;Services des agences de travail temporaire pour la mise à disposition de personnel dans le domaine de l'informatique et des télécommunications;- services de recrutement temporaire en vue de la mise à disposition de personnel dans le domaine de l'informatique et des télécommunications, notamment pour le soutien aux systèmes informatiques et de télécommunications, le développement de logiciels, le traitement de données, etc.;SER14;;;travail temporaire;;;L;;;O;O;;Absence de Responsabilité Civile Professionnelle dans le contrat MP pour cette activité.;N;
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.2;Services des agences de travail temporaire;78.20;Services des agences de travail temporaire;78.20.1;Services des agences de travail temporaire;78.20.11;Services des agences de travail temporaire pour la mise à disposition de personnel dans le domaine de l'informatique et des télécommunications;- services de recrutement en vue de la mise à disposition de personnel pour des missions de travail temporaire;SER14;;;travail temporaire;;;L;;;O;O;;Absence de Responsabilité Civile Professionnelle dans le contrat MP pour cette activité.;N;
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.2;Services des agences de travail temporaire;78.20;Services des agences de travail temporaire;78.20.1;Services des agences de travail temporaire;78.20.12;Services des agences de travail temporaire pour la mise à disposition d'autres personnels de bureau;- services de recrutement temporaire en vue de la mise à disposition d'autres personnels de bureau, tels que des secrétaires, des employés, des comptables, des dactylographes, etc.;SER14;;;travail temporaire;;;L;;;O;O;;Absence de Responsabilité Civile Professionnelle dans le contrat MP pour cette activité.;N;
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.2;Services des agences de travail temporaire;78.20;Services des agences de travail temporaire;78.20.1;Services des agences de travail temporaire;78.20.12;Services des agences de travail temporaire pour la mise à disposition d'autres personnels de bureau;L'agence de travail temporaire recrute ses propres salariés et les affecte pour des missions auprès de clients en vue d'aider ceux ci ou de compléter leur main-d'œuvre en cas d'absences de salariés, de pénurie temporaire de compétences, de surcroîts de travail saisonniers et de missions et projets spéciaux. Ces salariés figurent au livre de paie de l'agence de travail temporaire qui est juridiquement responsable de leurs actes, mais, lorsqu'ils travaillent, ils sont placés sous la supervision directe du client. L'agence de travail temporaire définit le salaire, les prestations sociales, etc. du salarié.;SER14;;;travail temporaire;;;L;;;O;O;;Absence de Responsabilité Civile Professionnelle dans le contrat MP pour cette activité.;N;
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.2;Services des agences de travail temporaire;78.20;Services des agences de travail temporaire;78.20.1;Services des agences de travail temporaire;78.20.13;Services des agences de travail temporaire pour la mise à disposition de personnel dans le domaine du commerce et des échanges;;SER14;;;travail temporaire;;;L;;;O;O;;Absence de Responsabilité Civile Professionnelle dans le contrat MP pour cette activité.;N;
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.2;Services des agences de travail temporaire;78.20;Services des agences de travail temporaire;78.20.1;Services des agences de travail temporaire;78.20.14;Services des agences de travail temporaire pour la mise à disposition de personnel dans le domaine du transport, de l'entreposage, de la logistique et de l'industrie;- services de recrutement temporaire en vue de la mise à disposition de personnel dans le domaine du transport, de l'entreposage, de la logistique et des industries, tels que des ouvriers de la construction, ouvriers de maintenance, conducteurs, machinistes, assembleurs, opérateurs, manœuvres, déménageurs, chargeurs, etc.;SER14;;;travail temporaire;;;L;;;O;O;;Absence de Responsabilité Civile Professionnelle dans le contrat MP pour cette activité.;N;
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.2;Services des agences de travail temporaire;78.20;Services des agences de travail temporaire;78.20.1;Services des agences de travail temporaire;78.20.15;Services des agences de travail temporaire pour la mise à disposition de personnel dans le domaine de l'hôtellerie et de la restauration;- services de recrutement temporaire en vue de la mise à disposition de personnel dans le domaine de l'hôtellerie et de la restauration, tels que des cuisiniers, serveurs, réceptionnistes d'hôtel;SER14;;;travail temporaire;;;L;;;O;O;;Absence de Responsabilité Civile Professionnelle dans le contrat MP pour cette activité.;N;
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.2;Services des agences de travail temporaire;78.20;Services des agences de travail temporaire;78.20.1;Services des agences de travail temporaire;78.20.16;Services des agences de travail temporaire pour la mise à disposition de personnel médical;;SER14;;;travail temporaire;;;L;;;O;O;;Absence de Responsabilité Civile Professionnelle dans le contrat MP pour cette activité.;N;
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.2;Services des agences de travail temporaire;78.20;Services des agences de travail temporaire;78.20.1;Services des agences de travail temporaire;78.20.19;Services des agences de travail temporaire pour la mise à disposition d'autres personnels;- services de recrutement temporaire en vue de la mise à disposition de professeurs, cadres et autres personnels n.c.a.;SER14;;;travail temporaire;;;L;;;O;O;;Absence de Responsabilité Civile Professionnelle dans le contrat MP pour cette activité.;N;
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.3;Autres services de mise à disposition de ressources humaines;78.30;Autres services de mise à disposition de ressources humaines;78.30.1;Autres services de mise à disposition de ressources humaines;78.30.11;Autres services de mise à disposition de personnel dans le domaine de l'informatique et des télécommunications;- services de recrutement et de gestion en vue de la mise à disposition de personnel dans le domaine de l'informatique et des télécommunications, notamment pour le soutien aux systèmes informatiques et de télécommunications, le développement de logiciels, le traitement de données, etc.;;;;;;;A;SER03;Conseil pour les affaires de gestion;O;O;cabinet de recrutement;;N;- prestation de fonctions liées aux ressources humaines, associée à la supervision ou à la gestion de l'entreprise (cf. sous-classe de l'activité économique de cette entreprise)
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.3;Autres services de mise à disposition de ressources humaines;78.30;Autres services de mise à disposition de ressources humaines;78.30.1;Autres services de mise à disposition de ressources humaines;78.30.11;Autres services de mise à disposition de personnel dans le domaine de l'informatique et des télécommunications;- services de recrutement en vue de la mise à disposition de personnel pour des missions de travail prolongées.;;;;;;;A;SER03;Conseil pour les affaires de gestion;O;O;cabinet de recrutement;;N;- prestation de fonctions liées aux ressources humaines, associée à la supervision ou à la gestion de l'entreprise (cf. sous-classe de l'activité économique de cette entreprise)
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.3;Autres services de mise à disposition de ressources humaines;78.30;Autres services de mise à disposition de ressources humaines;78.30.1;Autres services de mise à disposition de ressources humaines;78.30.12;Autres services de mise à disposition d'autres personnels de bureau;- services de recrutement et de gestion en vue de la mise à disposition d'autres personnels de bureau, tels que des secrétaires, des employés, des comptables, des dactylographes, etc.;;;;;;;A;SER03;Conseil pour les affaires de gestion;O;O;cabinet de recrutement;;N;- prestation d'une seule des fonctions liées aux ressources humaines (cf. sous-classe de l'activité économique de cette fonction)
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.3;Autres services de mise à disposition de ressources humaines;78.30;Autres services de mise à disposition de ressources humaines;78.30.1;Autres services de mise à disposition de ressources humaines;78.30.12;Autres services de mise à disposition d'autres personnels de bureau;Selon ces modalités, le client peut recruter la ou les personnes engagées par la société de recrutement qui sont affectées sur son lieu de travail ou transférer une partie de son effectif existant à la société de recrutement. Ces salariés à long terme figurent au livre de paie de l'agence de travail temporaire qui est juridiquement responsable de leurs actes, mais, lorsqu'ils travaillent, ils sont placés sous la supervision directe du client. Ces services incluent le louage de main-d'œuvre, le travail intérimaire, le recrutement prolongé de salariés et l'embauchage obligatoire.;;;;;;;A;SER03;Conseil pour les affaires de gestion;O;O;cabinet de recrutement;;N;- prestation d'une seule des fonctions liées aux ressources humaines (cf. sous-classe de l'activité économique de cette fonction)
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.3;Autres services de mise à disposition de ressources humaines;78.30;Autres services de mise à disposition de ressources humaines;78.30.1;Autres services de mise à disposition de ressources humaines;78.30.13;Autres services de mise à disposition de personnel dans le domaine du commerce et des échanges;;;;;;;;N;;;N;N;;;N;
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.3;Autres services de mise à disposition de ressources humaines;78.30;Autres services de mise à disposition de ressources humaines;78.30.1;Autres services de mise à disposition de ressources humaines;78.30.14;Autres services de mise à disposition de ressources humaines dans le domaine du transport, de l'entreposage, de la logistique et des industries;- services de recrutement et de gestion en vue de la mise à disposition de personnel dans le domaine du transport, de l'entreposage, de la logistique et des industries, tels que des ouvriers de la construction, ouvriers de maintenance, conducteurs, machinistes, assembleurs, opérateurs, manœuvres, déménageurs, chargeurs, etc.;;;;;;;A;SER03;Conseil pour les affaires de gestion;O;O;cabinet de recrutement;;N;
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.3;Autres services de mise à disposition de ressources humaines;78.30;Autres services de mise à disposition de ressources humaines;78.30.1;Autres services de mise à disposition de ressources humaines;78.30.15;Autres services de mise à disposition de personnel dans le domaine de l'hôtellerie et de la restauration;- services de recrutement et de gestion en vue de la mise à disposition de personnel dans le domaine de l'hôtellerie et de la restauration, tels que des cuisiniers, serveurs, réceptionnistes d'hôtel;;;;;;;A;SER03;Conseil pour les affaires de gestion;O;O;cabinet de recrutement;;N;
N;Services administratifs et d'assistance;78;Services liés à l'emploi;78.3;Autres services de mise à disposition de ressources humaines;78.30;Autres services de mise à disposition de ressources humaines;78.30.1;Autres services de mise à disposition de ressources humaines;78.30.16;Autres services de mise à disposition de personnel médical;;;;;;;;N;;;N;N;;;N;
